Id,Name,Country Id,Language
8379,warfield,227,EN
8380,chavannes-près-renens,206,EN
8381,croissy-sur-seine,71,EN
8382,anáhuac,134,EN
8383,võru,64,EN
8384,beyləqan,14,EN
8385,minnehaha,228,EN
8386,cesa,101,EN
8387,glenfield,227,EN
8388,patchogue,228,EN
8389,celestún,134,EN
8390,las tablas,160,EN
8391,oak hills,228,EN
8392,broughton astley,227,EN
8393,khunays,218,EN
8394,ermoúpoli,80,EN
8395,igny,71,EN
8396,amgachia,94,EN
8397,greenhill,227,EN
8398,amatlán de los reyes,134,EN
8399,xicoténcatl,134,EN
8400,rafael lucio,134,EN
8401,qalāt,1,EN
8402,tekit,134,EN
8403,batken,111,EN
8404,assomada,33,EN
8405,choix,134,EN
8406,sallaumines,71,EN
8407,north merrick,228,EN
8408,cove,227,EN
8409,eybens,71,EN
8410,home gardens,228,EN
8411,făleşti,135,EN
8412,neuville-lès-dieppe,71,EN
8413,salisbury,228,EN
8414,laskarpar,94,EN
8415,ntcheu,124,EN
8416,tzucacab,134,EN
8417,chuy,229,EN
8418,massagno,206,EN
8419,south normanton,227,EN
8420,kilsyth,227,EN
8421,saint peters,227,EN
8422,druskininkai,119,EN
8423,floreşti,135,EN
8424,izola,192,EN
8425,emeryville,228,EN
8426,cimişlia,135,EN
8427,great billing,227,EN
8428,portico di caserta,101,EN
8429,modelu,171,EN
8430,robertsport,116,EN
8431,dundo,6,EN
8432,hasbrouck heights,228,EN
8433,bougival,71,EN
8434,nimpot,94,EN
8435,shephall,227,EN
8436,red bank,228,EN
8437,ferney-voltaire,71,EN
8438,boxley,227,EN
8439,gedling,227,EN
8440,coahuitlán,134,EN
8441,rabat,128,EN
8442,south miami,228,EN
8443,murska sobota,192,EN
8444,hārua,94,EN
8445,widnau,206,EN
8446,bures-sur-yvette,71,EN
8447,żurrieq,128,EN
8448,attleborough,227,EN
8449,clawson,228,EN
8450,tlacotalpan,134,EN
8451,higuera de zaragoza,134,EN
8452,bingöl,219,EN
8453,bradwell,227,EN
8454,newbold,227,EN
8455,berane,138,EN
8456,fort liberté,89,EN
8457,nāzira,94,EN
8458,newman,228,EN
8459,krishnapur,94,EN
8460,naranja,228,EN
8461,ndélé,38,EN
8462,view park-windsor hills,228,EN
8463,škofja loka,192,EN
8464,cuauhtémoc,134,EN
8465,bol,39,EN
8466,north wantagh,228,EN
8467,epalinges,206,EN
8468,kilchberg,206,EN
8469,la junta,134,EN
8470,sidney,36,EN
8471,bothell east,228,EN
8472,elektrėnai,119,EN
8473,bihorel,71,EN
8474,le plessis-bouchard,71,EN
8475,alotau,161,EN
8476,nalpur,94,EN
8477,mahadipur,94,EN
8478,casapulla,101,EN
8479,concordia,134,EN
8480,alum rock,228,EN
8481,beauchamp,71,EN
8482,cam,227,EN
8483,leven,227,EN
8484,le portel,71,EN
8485,halachó,134,EN
8486,saron,195,EN
8487,westwood lakes,228,EN
8488,yeadon,228,EN
8489,wallington,228,EN
8490,dowlais,227,EN
8491,sanniquellie,116,EN
8492,vaucresson,71,EN
8493,iarpur,94,EN
8494,waipio,228,EN
8495,mariehamn,70,EN
8496,sandiacre,227,EN
8497,qax,14,EN
8498,groslay,71,EN
8499,shanhūr,60,EN
8500,maili,228,EN
8501,river edge,228,EN
8502,bolton upon dearne,227,EN
8503,yuscarán,90,EN
8504,signal hill,228,EN
8505,mpigi,224,EN
8506,ḩadībū,237,EN
8507,acacoyagua,134,EN
8508,weißenthurm,77,EN
8509,church,227,EN
8510,glastonbury,227,EN
8511,nidau,206,EN
8512,san diego de la unión,134,EN
8513,bonhill,227,EN
8514,sant’agnello,101,EN
8515,codsall,227,EN
8516,torre boldone,101,EN
8517,ambilly,71,EN
8518,great burstead,227,EN
8519,arafat,131,EN
8520,san juan ixcaquixtla,134,EN
8521,évian-les-bains,71,EN
8522,ain lehjer,140,EN
8523,ciudad ayala,134,EN
8524,vanimo,161,EN
8525,sundon,227,EN
8526,tepeojuma,134,EN
8527,pérenchies,71,EN
8528,billy-montigny,71,EN
8529,magas,172,EN
8530,piedmont,228,EN
8531,exhall,227,EN
8532,rossmoor,228,EN
8533,guttenberg,228,EN
8534,summit,228,EN
8535,tataltepec de valdés,134,EN
8536,dayr as sanqūrīyah,60,EN
8537,oulad ben sebbah,140,EN
8538,lekeitio,199,EN
8539,rezina,135,EN
8540,loikaw,142,EN
8541,ablon-sur-seine,71,EN
8542,orange cove,228,EN
8543,kantunilkín,134,EN
8544,guadalupe yancuictlalpan,134,EN
8545,biltine,39,EN
8546,reinosa,199,EN
8547,coamo,168,EN
8548,bedwas,227,EN
8549,paola,128,EN
8550,suffern,228,EN
8551,montmeló,199,EN
8552,anenii noi,135,EN
8553,gournay-sur-marne,71,EN
8554,bramley,227,EN
8555,strumica,122,EN
8556,raspunji,94,EN
8557,karuzi,32,EN
8558,curcani,171,EN
8559,bahía kino,134,EN
8560,marlborough,227,EN
8561,meythet,71,EN
8562,călăraşi,135,EN
8563,vinica,122,EN
8564,beni abbès,3,EN
8565,brimington,227,EN
8566,aucamville,71,EN
8567,probištip,122,EN
8568,bucksburn,227,EN
8569,nijgaon parānpur,94,EN
8570,west auckland,227,EN
8571,la riviera,228,EN
8572,jõhvi,64,EN
8573,gowerton,227,EN
8574,ahumada,134,EN
8575,birżebbuġa,128,EN
8576,el higo,134,EN
8577,lázaro cárdenas,134,EN
8578,little ferry,228,EN
8579,daşkəsən,14,EN
8580,salinas,229,EN
8581,altar,134,EN
8582,bela crkva,186,EN
8583,darby,228,EN
8584,roatán,90,EN
8585,ballālpur,94,EN
8586,kavaratti,94,EN
8587,harworth,227,EN
8588,northbrook,228,EN
8589,rocafort,199,EN
8590,pātra,94,EN
8591,monifieth,227,EN
8592,chāndnidaha,94,EN
8593,lansdowne,228,EN
8594,cocorit,134,EN
8595,ayotoxco de guerrero,134,EN
8596,byureghavan,10,EN
8597,north lindenhurst,228,EN
8598,nabagrām,94,EN
8599,stopsley,227,EN
8600,kirundo,32,EN
8601,greenville,116,EN
8602,al maḩwīt,237,EN
8603,sainte-adresse,71,EN
8604,ada,186,EN
8605,oban,227,EN
8606,hilora,94,EN
8607,lincoln village,228,EN
8608,haapsalu,64,EN
8609,trat,211,EN
8610,mellieħa,128,EN
8611,roseţi,171,EN
8612,richmond heights,228,EN
8613,lascano,229,EN
8614,sarnen,206,EN
8615,phangnga,211,EN
8616,beni bou yafroun,140,EN
8617,jacinto city,228,EN
8618,wickersley,227,EN
8619,antón lizardo,134,EN
8620,boussy-saint-antoine,71,EN
8621,siparia,217,EN
8622,ordubad,14,EN
8623,ondárroa,199,EN
8624,olaine,113,EN
8625,terrenoire,71,EN
8626,wistaston,227,EN
8627,east whittier,228,EN
8628,mariglianella,101,EN
8629,butha-buthe,115,EN
8630,naftalan,14,EN
8631,teaoraereke,108,EN
8632,imamnagar,94,EN
8633,altdorf,206,EN
8634,carbon-blanc,71,EN
8635,serpur,94,EN
8636,samux,14,EN
8637,molochnoye,172,EN
8638,boulder hill,228,EN
8639,la verrière,71,EN
8640,buctzotz,134,EN
8641,crieff,227,EN
8642,la massana,5,EN
8643,lake stickney,228,EN
8644,dīgnagar,94,EN
8645,great neck,228,EN
8646,torpoint,227,EN
8647,west haverstraw,228,EN
8648,san francisco del mar,134,EN
8649,almácera,199,EN
8650,bound brook,228,EN
8651,birao,38,EN
8652,la ville-du-bois,71,EN
8653,biržai,119,EN
8654,muyinga,32,EN
8655,citrus,228,EN
8656,bilton,227,EN
8657,palta,94,EN
8658,tamazulapam villa del progreso,134,EN
8659,nisporeni,135,EN
8660,kuldīga,113,EN
8661,beonta,94,EN
8662,fontaines-sur-saône,71,EN
8663,vrnjačka banja,186,EN
8664,recale,101,EN
8665,mojkovac,138,EN
8666,huiloapan,134,EN
8667,villemoisson-sur-orge,71,EN
8668,ħamrun,128,EN
8669,hopelchén,134,EN
8670,warrenpoint,227,EN
8671,tarīn kōṯ,1,EN
8672,andharmanik,94,EN
8673,charter oak,228,EN
8674,capitola,228,EN
8675,kanjiža,186,EN
8676,del aire,228,EN
8677,whetstone,227,EN
8678,rovellasca,101,EN
8679,country club,228,EN
8680,nueva ocotepeque,90,EN
8681,la mulatière,71,EN
8682,timberlane,228,EN
8683,montlhéry,71,EN
8684,castillos,229,EN
8685,aintree,227,EN
8686,watervliet,228,EN
8687,inwood,228,EN
8688,white city,228,EN
8689,bauska,113,EN
8690,balbalpāra,94,EN
8691,bhandārdaha,94,EN
8692,jājigrām,94,EN
8693,brechin,227,EN
8694,bilecik,219,EN
8695,marina del rey,228,EN
8696,stonegate,228,EN
8697,alipur,94,EN
8698,west perrine,228,EN
8699,talange,71,EN
8700,east rockaway,228,EN
8701,duntocher,227,EN
8702,burul,94,EN
8703,new hyde park,228,EN
8704,brookdale,228,EN
8705,purbba ramnagar,94,EN
8706,westgate,228,EN
8707,cimitile,101,EN
8708,chirnogi,171,EN
8709,huningue,71,EN
8710,jurbarkas,119,EN
8711,fundeni,171,EN
8712,pájaros,168,EN
8713,santa eulalia,134,EN
8714,makamba,32,EN
8715,basco,164,EN
8716,west athens,228,EN
8717,joaquín suárez,229,EN
8718,saldus,113,EN
8719,tshabong,26,EN
8720,algodones,134,EN
8721,ojo caliente,134,EN
8722,djambala,45,EN
8723,oberengstringen,206,EN
8724,llantwit fardre,227,EN
8725,postojna,192,EN
8726,aiea,228,EN
8727,keansburg,228,EN
8728,kundiawa,161,EN
8729,maywood,228,EN
8730,pedra badejo,33,EN
8731,pietà,128,EN
8732,san pedro amuzgos,134,EN
8733,barlassina,101,EN
8734,tenabo,134,EN
8735,hani i elezit,109,EN
8736,harlescott,227,EN
8737,bothwell,227,EN
8738,bois-des-filion,36,EN
8739,uddingston,227,EN
8740,withernsea,227,EN
8741,farington,227,EN
8742,vilkaviškis,119,EN
8743,sathonay-camp,71,EN
8744,kirkwall,227,EN
8745,rožaje,138,EN
8746,carnate,101,EN
8747,bladensburg,228,EN
8748,roda del ter,199,EN
8749,kolonia,68,EN
8750,vrhnika,192,EN
8751,le port-marly,71,EN
8752,gizo,193,EN
8753,rîşcani,135,EN
8754,sant julià de lòria,5,EN
8755,wood-ridge,228,EN
8756,komyshany,225,EN
8757,victoria,128,EN
8758,isola delle femmine,101,EN
8759,brentwood,228,EN
8760,bansabāti,94,EN
8761,kasane,26,EN
8762,sauce,229,EN
8763,neulußheim,77,EN
8764,dyce,227,EN
8765,žabalj,186,EN
8766,woodlyn,228,EN
8767,south amboy,228,EN
8768,sabana grande,168,EN
8769,evinayong,62,EN
8770,senglea,128,EN
8771,gorle,101,EN
8772,grosuplje,192,EN
8773,stans,206,EN
8774,çankırı,219,EN
8775,dangriga,20,EN
8776,leona vicario,134,EN
8777,thyolo,124,EN
8778,katakwi,224,EN
8779,lexden,227,EN
8780,beuvrages,71,EN
8781,lunca cetăţuii,171,EN
8782,guingamp,71,EN
8783,dayr al jarnūs,60,EN
8784,bodāi,94,EN
8785,ewo,45,EN
8786,lerwick,227,EN
8787,manatuto,214,EN
8788,valle de guadalupe,134,EN
8789,odžaci,186,EN
8790,leisure world,228,EN
8791,north kensington,228,EN
8792,leonia,228,EN
8793,farmingdale,228,EN
8794,sidi bou saïd,218,EN
8795,grenay,71,EN
8796,plainedge,228,EN
8797,sauchie,227,EN
8798,san antonino castillo velasco,134,EN
8799,cheddar,227,EN
8800,golcar,227,EN
8801,stony brook university,228,EN
8802,bottmingen,206,EN
8803,sremski karlovci,186,EN
8804,uttarbhag,94,EN
8805,folsom,228,EN
8806,gleno,214,EN
8807,temozon,134,EN
8808,altofts,227,EN
8809,talsi,113,EN
8810,mokhotlong,115,EN
8811,corozal,20,EN
8812,bécal,134,EN
8813,xochitlan todos santos,134,EN
8814,collingdale,228,EN
8815,siġġiewi,128,EN
8816,eichwalde,77,EN
8817,joniškis,119,EN
8818,west miami,228,EN
8819,new square,228,EN
8820,dobele,113,EN
8821,glodeni,135,EN
8822,artvin,219,EN
8823,gədəbəy,14,EN
8824,seven corners,228,EN
8825,kočevje,192,EN
8826,aleg,131,EN
8827,karnaukhivka,225,EN
8828,greenbriar,228,EN
8829,paide,64,EN
8830,coral hills,228,EN
8831,gācha,94,EN
8832,bishopton,227,EN
8833,swissvale,228,EN
8834,audubon,228,EN
8835,puerto san carlos,134,EN
8836,jœuf,71,EN
8837,broughton,227,EN
8838,dragalina,171,EN
8839,albiate,101,EN
8840,harleston,227,EN
8841,rolle,206,EN
8842,basarabeasca,135,EN
8843,zərdab,14,EN
8844,gotra,94,EN
8845,anykščiai,119,EN
8846,piste,134,EN
8847,varėna,119,EN
8848,malverne,228,EN
8849,prienai,119,EN
8850,wotton-under-edge,227,EN
8851,teabo,134,EN
8852,bāmanpukur,94,EN
8853,krško,192,EN
8854,august,228,EN
8855,palavas-les-flots,71,EN
8856,esbly,71,EN
8857,brokopondo,202,EN
8858,bridge of allan,227,EN
8859,midway city,228,EN
8860,bogota,228,EN
8861,garden city park,228,EN
8862,grandview heights,228,EN
8863,harwood heights,228,EN
8864,tayoltita,134,EN
8865,calderitas,134,EN
8866,tevragh zeina,131,EN
8867,freckleton,227,EN
8868,haledon,228,EN
8869,hengoed,227,EN
8870,dormont,228,EN
8871,beočin,186,EN
8872,sorø,55,EN
8873,alondra park,228,EN
8874,balakən,14,EN
8875,four corners,228,EN
8876,slovenska bistrica,192,EN
8877,magor,227,EN
8878,soledad etla,134,EN
8879,pont-de-chéruy,71,EN
8880,cheviot,228,EN
8881,padmarhā,94,EN
8882,broadview park,228,EN
8883,guadalupe y calvo,134,EN
8884,ramkrishnapur,94,EN
8885,south san gabriel,228,EN
8886,balloch,227,EN
8887,préverenges,206,EN
8888,gümüşhane,219,EN
8889,mount rainier,228,EN
8890,maplewood,228,EN
8891,port maria,102,EN
8892,iswaripur,94,EN
8893,nangan,208,EN
8894,north bay village,228,EN
8895,panindícuaro,134,EN
8896,conshohocken,228,EN
8897,palo alto,134,EN
8898,nadābhānga,94,EN
8899,bellevue,228,EN
8900,gerlafingen,206,EN
8901,chickerell,227,EN
8902,mtskheta,76,EN
8903,sokobanja,186,EN
8904,paloma creek south,228,EN
8905,panabá,134,EN
8906,greymouth,148,EN
8907,santa maría del oro,134,EN
8908,caldwell,228,EN
8909,litija,192,EN
8910,temple hills,228,EN
8911,yeghegnadzor,10,EN
8912,cájar,199,EN
8913,san juan bautista,162,EN
8914,maḩmūd-e rāqī,1,EN
8915,falmouth,102,EN
8916,riverside,228,EN
8917,drogenbos,19,EN
8918,oundle,227,EN
8919,bentiu,198,EN
8920,ajdovščina,192,EN
8921,glenside,228,EN
8922,bishnupur,94,EN
8923,wilson,228,EN
8924,esperanza,134,EN
8925,rio bravo,228,EN
8926,guadalupe,228,EN
8927,angostura,134,EN
8928,luba,62,EN
8929,dartmouth,227,EN
8930,aračinovo,122,EN
8931,dobroeşti,171,EN
8932,boyes hot springs,228,EN
8933,champagne-au-mont-d’or,71,EN
8934,cospicua,128,EN
8935,yardımlı,14,EN
8936,greifensee,206,EN
8937,fanwood,228,EN
8938,nombre de dios,134,EN
8939,pitiquito,134,EN
8940,bhāsa,94,EN
8941,elderslie,227,EN
8942,holtville,228,EN
8943,east franklin,228,EN
8944,baldwin harbor,228,EN
8945,juncos,168,EN
8946,calumet park,228,EN
8947,luquillo,168,EN
8948,diekirch,120,EN
8949,glen ridge,228,EN
8950,sen monorom,34,EN
8951,balzan,128,EN
8952,kelmė,119,EN
8953,gurabo,168,EN
8954,leova,135,EN
8955,brotton,227,EN
8956,x-cán,134,EN
8957,hatboro,228,EN
8958,brayton,227,EN
8959,bodra,94,EN
8960,ludza,113,EN
8961,zapotitlán,134,EN
8962,ravne na koroškem,192,EN
8963,goranboy,14,EN
8964,waikele,228,EN
8965,hillcrest,228,EN
8966,park city,228,EN
8967,kičevo,122,EN
8968,tala,229,EN
8969,kırıkkale,219,EN
8970,kinross,227,EN
8971,chicxulub puerto,134,EN
8972,ruyigi,32,EN
8973,briceni,135,EN
8974,lerik,14,EN
8975,montpelier,228,EN
8976,ta’ xbiex,128,EN
8977,sky lake,228,EN
8978,ocniţa,135,EN
8979,whiston,227,EN
8980,krāslava,113,EN
8981,sabana seca,168,EN
8982,slovenj gradec,192,EN
8983,mobaye,38,EN
8984,mongomo,62,EN
8985,lapovo,186,EN
8986,hola,107,EN
8987,williston park,228,EN
8988,teleneşti,135,EN
8989,ādaži,113,EN
8990,naujoji akmenė,119,EN
8991,grangetown,227,EN
8992,worragee,12,EN
8993,dunellen,228,EN
8994,nakasongola,224,EN
8995,glenolden,228,EN
8996,nyack,228,EN
8997,aizkraukle,113,EN
8998,hampstead,36,EN
8999,donduşeni,135,EN
9000,san lorenzo,168,EN
9001,mahibadhoo,126,EN
9002,souderton,228,EN
9003,monaghan,98,EN
9004,yabucoa,168,EN
9005,trindade,183,EN
9006,ridley park,228,EN
9007,heage,227,EN
9008,līvāni,113,EN
9009,san isidro,168,EN
9010,in guezzam,3,EN
9011,great neck plaza,228,EN
9012,orland hills,228,EN
9013,brežice,192,EN
9014,gulbene,113,EN
9015,oğuz,14,EN
9016,limbaži,113,EN
9017,luqa,128,EN
9018,salavan,112,EN
9019,twin rivers,228,EN
9020,las piedras,168,EN
9021,madona,113,EN
9022,hewlett,228,EN
9023,eydhafushi,126,EN
9024,criuleni,135,EN
9025,kovačica,186,EN
9026,south valley stream,228,EN
9027,šalčininkai,119,EN
9028,opuwo,143,EN
9029,clifton heights,228,EN
9030,lauderdale-by-the-sea,228,EN
9031,stratford,148,EN
9032,notre dame,228,EN
9033,cedarhurst,228,EN
9034,folcroft,228,EN
9035,guadalupe,228,EN
9036,manorhaven,228,EN
9037,puerto real,168,EN
9038,ewa villages,228,EN
9039,south monrovia island,228,EN
9040,contra costa centre,228,EN
9041,tuckahoe,228,EN
9042,alūksne,113,EN
9043,mae hong son,211,EN
9044,castroville,228,EN
9045,west view,228,EN
9046,naples manor,228,EN
9047,bogatić,186,EN
9048,prospect park,228,EN
9049,ambler,228,EN
9050,forest glen,228,EN
9051,bronxville,228,EN
9052,kingston estates,228,EN
9053,sal rei,33,EN
9054,pasvalys,119,EN
9055,jõgeva,64,EN
9056,ghanzi,26,EN
9057,põlva,64,EN
9058,espargos,33,EN
9059,funadhoo,126,EN
9060,kavadarci,122,EN
9061,bački petrovac,186,EN
9062,cameron park,228,EN
9063,saranap,228,EN
9064,schaan,118,EN
9065,kennett square,228,EN
9066,preiļi,113,EN
9067,mamushë,109,EN
9068,viqueque,214,EN
9069,junik,109,EN
9070,siteki,204,EN
9071,lucea,102,EN
9072,rapla,64,EN
9073,rutana,32,EN
9074,puerto baquerizo moreno,59,EN
9075,west loch estate,228,EN
9076,lakeview,228,EN
9077,binghamton university,228,EN
9078,glarus,206,EN
9079,cəbrayıl,14,EN
9080,fruitridge pocket,228,EN
9081,bač,186,EN
9082,appenzell,206,EN
9083,larchmont,228,EN
9084,arroyo,168,EN
9085,pleasure point,228,EN
9086,vittoriosa,128,EN
9087,sežana,192,EN
9088,zarasai,119,EN
9089,zagorje,192,EN
9090,muramvya,32,EN
9091,district heights,228,EN
9092,marsa,128,EN
9093,naval academy,228,EN
9094,savannah,228,EN
9095,outapi,143,EN
9096,għaxaq,128,EN
9097,penn wynne,228,EN
9098,echternach,120,EN
9099,kupiškis,119,EN
9100,črnomelj,192,EN
9101,idrija,192,EN
9102,prevalje,192,EN
9103,norwood,228,EN
9104,jamesburg,228,EN
9105,ranillug,109,EN
9106,mayflower village,228,EN
9107,elsmere,228,EN
9108,lija,128,EN
9109,balvi,113,EN
9110,mckees rocks,228,EN
9111,charlemagne,36,EN
9112,prospect park,228,EN
9113,cidra,168,EN
9114,lorengau,161,EN
9115,hrastnik,192,EN
9116,plymouth,228,EN
9117,bay harbor islands,228,EN
9118,white city,228,EN
9119,mount carmel,228,EN
9120,bellevue,228,EN
9121,south tucson,228,EN
9122,fulin,41,EN
9123,lewisburg,228,EN
9124,gospić,49,EN
9125,sisimiut,81,EN
9126,wiltz,120,EN
9127,cacheu,87,EN
9128,sharon hill,228,EN
9129,babək,14,EN
9130,media,228,EN
9131,new brighton,228,EN
9132,kerema,161,EN
9133,koboko,224,EN
9134,surfside,228,EN
9135,rochelle park,228,EN
9136,partesh,109,EN
9137,deer park,228,EN
9138,kazlų rūda,119,EN
9139,belmar,228,EN
9140,caazapá,162,EN
9141,shaw heights,228,EN
9142,palm springs north,228,EN
9143,molėtai,119,EN
9144,thaba-tseka,115,EN
9145,qal‘ah-ye now,1,EN
9146,waipio acres,228,EN
9147,kanifing,213,EN
9148,south highpoint,228,EN
9149,triesen,118,EN
9150,xagħra,128,EN
9151,friendship heights village,228,EN
9152,ros comáin,98,EN
9153,kaser,228,EN
9154,kiambu,107,EN
9155,añasco,168,EN
9156,l’epiphanie,36,EN
9157,edgewater,228,EN
9158,kensington,228,EN
9159,kalangala,224,EN
9160,shillington,228,EN
9161,tarrafal,33,EN
9162,wangdue phodrang,23,EN
9163,santa isabel,168,EN
9164,albina,202,EN
9165,soroti,224,EN
9166,pembroke,128,EN
9167,albertson,228,EN
9168,highwood,228,EN
9169,ķekava,113,EN
9170,cutler,228,EN
9171,naguabo,168,EN
9172,slovenske konjice,192,EN
9173,grevenmacher,120,EN
9174,twin lakes,228,EN
9175,palé,62,EN
9176,broadmoor,228,EN
9177,smiltene,113,EN
9178,liquiçá,214,EN
9179,bret harte,228,EN
9180,peñuelas,168,EN
9181,glendale,228,EN
9182,turtle creek,228,EN
9183,nadur,128,EN
9184,carle place,228,EN
9185,kenneth city,228,EN
9186,tara hills,228,EN
9187,skuodas,119,EN
9188,south pasadena,228,EN
9189,ilulissat,81,EN
9190,montréal-ouest,36,EN
9191,vrapčište,122,EN
9192,salinas,168,EN
9193,žalec,192,EN
9194,mechanicville,228,EN
9195,punta gorda,20,EN
9196,punakha,23,EN
9197,samtse,23,EN
9198,gevgelija,122,EN
9199,šakiai,119,EN
9200,aībak,1,EN
9201,mauren,118,EN
9202,iklin,128,EN
9203,šentjur,192,EN
9204,bled,192,EN
9205,nieuw amsterdam,202,EN
9206,puerto lempira,90,EN
9207,bolama,87,EN
9208,eschen,118,EN
9209,irig,186,EN
9210,balzers,118,EN
9211,klaksvík,67,EN
9212,kuala belait,29,EN
9213,hưng yên,234,EN
9214,bururi,32,EN
9215,gambēla,65,EN
9216,floriana,128,EN
9217,čoka,186,EN
9218,radoviš,122,EN
9219,kalkara,128,EN
9220,šilalė,119,EN
9221,ordino,5,EN
9222,imqabba,128,EN
9223,bueng kan,211,EN
9224,sevnica,192,EN
9225,valka,113,EN
9226,remich,120,EN
9227,şuşa,14,EN
9228,trakai,119,EN
9229,black river,102,EN
9230,dravograd,192,EN
9231,pakruojis,119,EN
9232,joão teves,33,EN
9233,ilirska bistrica,192,EN
9234,gudja,128,EN
9235,cerknica,192,EN
9236,marsaxlokk,128,EN
9237,laško,192,EN
9238,ruše,192,EN
9239,šempeter pri gorici,192,EN
9240,dingli,128,EN
9241,bensonville,116,EN
9242,calheta de são miguel,33,EN
9243,tunceli,219,EN
9244,kirkop,128,EN
9245,għargħur,128,EN
9246,canillo,5,EN
9247,žiri,192,EN
9248,gornja radgona,192,EN
9249,kaberamaido,224,EN
9250,švenčionys,119,EN
9251,wabag,161,EN
9252,xewkija,128,EN
9253,ağdam,14,EN
9254,bugiri,224,EN
9255,trebnje,192,EN
9256,deçan,109,EN
9257,kärdla,64,EN
9258,piran,192,EN
9259,kalvarija,119,EN
9260,janjanbureh,213,EN
9261,cankuzo,32,EN
9262,kudahuvadhoo,126,EN
9263,moroto,224,EN
9264,massenya,39,EN
9265,imġarr,128,EN
9266,lazdijai,119,EN
9267,berovo,122,EN
9268,ankaran,192,EN
9269,kruševo,122,EN
9270,imtarfa,128,EN
9271,louang namtha,112,EN
9272,xai,112,EN
9273,sveti nikole,122,EN
9274,tutin,186,EN
9275,cantemir,135,EN
9276,xgħajra,128,EN
9277,alibunar,186,EN
9278,hoima,224,EN
9279,ainaro,214,EN
9280,kulhudhuffushi,126,EN
9281,qrendi,128,EN
9282,lenart v slovenskih goricah,192,EN
9283,ulbroka,113,EN
9284,mežica,192,EN
9285,demir kapija,122,EN
9286,saulkrasti,113,EN
9287,thinadhoo,126,EN
9288,groningen,202,EN
9289,metlika,192,EN
9290,qaqortoq,81,EN
9291,għajnsielem,128,EN
9292,balaka,124,EN
9293,banlung,34,EN
9294,rietavas,119,EN
9295,şahbuz,14,EN
9296,borovnica,192,EN
9297,porto inglês,33,EN
9298,delčevo,122,EN
9299,aasiaat,81,EN
9300,rumphi,124,EN
9301,safi,128,EN
9302,tallaght,98,EN
9303,lethem,88,EN
9304,mabaruma,88,EN
9305,mandalgovĭ,137,EN
9306,lendava,192,EN
9307,bogdanci,122,EN
9308,vojnik,192,EN
9309,wicklow,98,EN
9310,thulusdhoo,126,EN
9311,arima,217,EN
9312,fontana,128,EN
9313,ta khmau,34,EN
9314,são domingos,33,EN
9315,radlje ob dravi,192,EN
9316,kerewan,213,EN
9317,aranđelovac,186,EN
9318,rasdhoo,126,EN
9319,dhihdhoo,126,EN
9320,barclayville,116,EN
9321,triesenberg,118,EN
9322,ar rayyān,169,EN
9323,negotino,122,EN
9324,sannat,128,EN
9325,qala,128,EN
9326,bariadi,210,EN
9327,cestos city,116,EN
9328,tofol,68,EN
9329,ruggell,118,EN
9330,garoowe,194,EN
9331,wakiso,224,EN
9332,kapchorwa,224,EN
9333,ivanjica,186,EN
9334,vevčani,122,EN
9335,fuerte olimpo,162,EN
9336,beltinci,192,EN
9337,kabarnet,107,EN
9338,nida,119,EN
9339,phủ lý,234,EN
9340,birštonas,119,EN
9341,vianden,120,EN
9342,bundibugyo,224,EN
9343,yumbe,224,EN
9344,laçın,14,EN
9345,kerċem,128,EN
9346,capellen,120,EN
9347,mukono,224,EN
9348,sihanoukville,34,EN
9349,geita,210,EN
9350,naklo,192,EN
9351,gradsko,122,EN
9352,cidade velha,33,EN
9353,priboj,186,EN
9354,clonmel,98,EN
9355,migori,107,EN
9356,phalombe,124,EN
9357,iten,107,EN
9358,onverwacht,202,EN
9359,chiradzulu,124,EN
9360,same,214,EN
9361,jagodina,186,EN
9362,kerugoya,107,EN
9363,veymandoo,126,EN
9364,sofifi,95,EN
9365,šentjernej,192,EN
9366,vipava,192,EN
9367,ambrolauri,76,EN
9368,radeče,192,EN
9369,valandovo,122,EN
9370,buchanan,116,EN
9371,ormož,192,EN
9372,vuzenica,192,EN
9373,munxar,128,EN
9374,kriva palanka,122,EN
9375,viligili,126,EN
9376,kratovo,122,EN
9377,kaabong,224,EN
9378,žabljak,138,EN
9379,gamprin,118,EN
9380,krivogaštani,122,EN
9381,zrnovci,122,EN
9382,nyamira,107,EN
9383,sopište,122,EN
9384,trim,98,EN
9385,għarb,128,EN
9386,lyantonde,224,EN
9387,odranci,192,EN
9388,la palma,160,EN
9389,hithadhoo,126,EN
9390,kirakira,193,EN
9391,šabac,186,EN
9392,auki,193,EN
9393,dar naim,131,EN
9394,machinga,124,EN
9395,carrick on shannon,98,EN
9396,varakļāni,113,EN
9397,aioun,131,EN
9398,vĩnh yên,234,EN
9399,pehčevo,122,EN
9400,totness,202,EN
9401,ropaži,113,EN
9402,mawlamyine,142,EN
9403,xuddur,194,EN
9404,plasnica,122,EN
9405,smederevo,186,EN
9406,fomboni,44,EN
9407,bududa,224,EN
9408,arilje,186,EN
9409,tearce,122,EN
9410,vladičin han,186,EN
9411,sotik post,107,EN
9412,felidhoo,126,EN
9413,bovec,192,EN
9414,nova varoš,186,EN
9415,clervaux,120,EN
9416,tullamore,98,EN
9417,manafwa,224,EN
9418,murang’a,107,EN
9419,foammulah,126,EN
9420,bu’aale,194,EN
9421,mogila,122,EN
